,hockey_score_total_away,hockey_score_total_home,hockey_away_winner,hockey_home_winner,hockey_team_1,isaway1,hockey_team_2,isaway2,hockey_score_away,hockey_score_home,hockey_ml_away,hockey_ml_home,hockey_spread_line_away,hockey_spread_line_home,hockey_spread_line_away_money,hockey_spread_line_home_money,hockey_spread_line_away_delta,hockey_spread_line_home_delta,hockey_over,hockey_over_money,hockey_under_money,hockey_over_money_delta,hockey_under_money_delta,hockey_over_delta,hockey_date_updated
768,1,4,0,1,New Jersey Devils,True,Columbus Blue Jackets,False,"[0, 1, 0]","[3, 1, 0]",169.0,-182.0,1.5,-1.5,-150.0,140.0,-5.0,5.0,6.5,100.0,-110.0,201.0,-1.0,0.0,2019-01-15T21:59:19.082294Z
769,1,3,0,1,Anaheim Ducks,True,Detroit Red Wings,False,"[0, 1, 0]","[0, 0, 3]",-107.0,-103.0,-1.5,1.5,255.0,-280.0,10.0,-15.0,5.5,100.0,-110.0,205.0,-5.0,0.0,2019-01-15T23:20:44.134015Z
770,2,5,0,1,Colorado Avalanche,True,Ottawa Senators,False,"[0, 1, 1]","[0, 3, 2]",-161.0,151.0,-1.5,1.5,150.0,-160.0,-8.0,8.0,6.5,-133.0,123.0,1.0,-1.0,0.0,2019-01-16T23:42:47.250363Z
771,2,5,0,1,St. Louis Blues,True,Boston Bruins,False,"[0, 2, 0]","[0, 2, 3]",147.0,-157.0,1.5,-1.5,-200.0,185.0,20.0,-15.0,5.5,115.0,-125.0,7.0,-7.0,0.0,2019-01-17T23:58:30.580205Z
772,1,4,0,1,New Jersey Devils,True,New York Islanders,False,"[0, 0, 1]","[3, 0, 1]",148.0,-158.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.0,-108.0,-102.0,-3.0,3.0,0.0,2019-01-17T23:58:04.0727Z
773,3,4,0,1,Chicago Blackhawks,True,New York Rangers,False,"[1, 0, 2]","[2, 1, 1]",104.0,-114.0,1.5,-1.5,-236.0,216.0,-1.0,1.0,6.5,-116.0,106.0,-2.0,2.0,0.0,2019-01-17T22:49:42.65947Z
774,4,3,1,0,Buffalo Sabres,True,Calgary Flames,False,"[0, 1, 2, 1]","[1, 0, 2, 0]",199.0,-219.0,1.5,-1.5,-128.0,118.0,2.0,-2.0,6.5,108.0,-118.0,-2.0,2.0,0.0,2019-01-17T00:52:40.994945Z
775,3,2,1,0,Edmonton Oilers,True,Vancouver Canucks,False,"[2, 0, 0, 0, 1]","[1, 1, 0, 0, 0]",104.0,-114.0,1.5,-1.5,-256.0,236.0,-1.0,1.0,5.5,-107.0,-103.0,-2.0,2.0,0.0,2019-01-17T03:00:40.763728Z
776,3,4,0,1,Boston Bruins,True,Philadelphia Flyers,False,"[2, 0, 1]","[1, 2, 1]",-148.0,138.0,-1.5,1.5,180.0,-195.0,-5.0,5.0,6.0,107.0,-117.0,-3.0,3.0,0.0,2019-01-16T19:38:54.79814Z
777,3,6,0,1,San Jose Sharks,True,Arizona Coyotes,False,"[1, 1, 1]","[2, 2, 2]",-140.0,130.0,-1.5,1.5,185.0,-200.0,5.0,-5.0,6.0,-110.0,100.0,-1.0,201.0,0.0,2019-01-17T02:49:32.241104Z
778,4,2,1,0,Toronto Maple Leafs,True,Tampa Bay Lightning,False,"[1, 2, 1]","[1, 1, 0]",130.0,-140.0,1.5,-1.5,-190.0,175.0,10.0,5.0,6.5,-125.0,115.0,2.0,-2.0,0.0,2019-01-18T00:26:23.060741Z
779,4,1,1,0,Montreal Canadiens,True,Columbus Blue Jackets,False,"[1, 1, 2]","[0, 0, 1]",125.0,-135.0,1.5,-1.5,-198.0,183.0,2.0,-2.0,6.0,-115.0,105.0,5.0,-5.0,0.0,2019-01-19T00:05:12.785381Z
780,2,5,0,1,St. Louis Blues,True,Boston Bruins,False,"[0, 2, 0]","[0, 2, 3]",147.0,-157.0,1.5,-1.5,-200.0,185.0,20.0,-15.0,5.5,115.0,-125.0,7.0,-7.0,0.0,2019-01-17T23:58:30.580205Z
781,4,1,1,0,Ottawa Senators,True,Carolina Hurricanes,False,"[1, 3, 0]","[0, 1, 0]",0.0001,0.0001,1.0,-1.0,125.0,-145.0,257.0,-267.0,6.0,-150.0,130.0,-44.0,234.0,-0.5,2019-01-19T00:34:40.808108Z
782,5,1,1,0,Winnipeg Jets,True,Nashville Predators,False,"[1, 2, 2]","[0, 1, 0]",150.0,-160.0,1.5,-1.5,-177.0,166.0,2.0,-1.0,6.0,-110.0,100.0,6.0,-6.0,0.0,2019-01-18T01:08:17.061646Z
783,1,4,0,1,New Jersey Devils,True,New York Islanders,False,"[0, 0, 1]","[3, 0, 1]",148.0,-158.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.0,-108.0,-102.0,-3.0,3.0,0.0,2019-01-17T23:58:04.0727Z
784,1,3,0,1,Toronto Maple Leafs,True,Florida Panthers,False,"[1, 0, 0]","[2, 0, 1]",-123.0,113.0,-1.5,1.5,195.0,-215.0,-5.0,5.0,6.5,-119.0,109.0,4.0,-4.0,0.0,2019-01-18T22:30:27.517814Z
785,3,4,0,1,Chicago Blackhawks,True,New York Rangers,False,"[1, 0, 2]","[2, 1, 1]",104.0,-114.0,1.5,-1.5,-236.0,216.0,-1.0,1.0,6.5,-116.0,106.0,-2.0,2.0,0.0,2019-01-17T22:49:42.65947Z
786,2,0,1,0,New York Islanders,True,Washington Capitals,False,"[0, 0, 2]","[0, 0, 0]",165.0,-175.0,1.5,-1.5,-160.0,150.0,5.0,-5.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-18T22:35:25.070358Z
787,4,2,1,0,Toronto Maple Leafs,True,Tampa Bay Lightning,False,"[1, 2, 1]","[1, 1, 0]",130.0,-140.0,1.5,-1.5,-190.0,175.0,10.0,5.0,6.5,-125.0,115.0,2.0,-2.0,0.0,2019-01-18T00:26:23.060741Z
788,3,0,1,0,Anaheim Ducks,True,Minnesota Wild,False,"[3, 0, 0]","[0, 0, 0]",153.0,-163.0,1.5,-1.5,-175.0,165.0,5.0,-3.0,5.5,112.0,-122.0,2.0,-2.0,0.0,2019-01-17T17:28:19.534963Z
789,2,1,1,0,Los Angeles Kings,True,Dallas Stars,False,"[1, 1, 0]","[0, 0, 1]",160.0,-170.0,1.5,-1.5,-175.0,165.0,-5.0,5.0,5.5,130.0,-140.0,4.0,-4.0,0.0,2019-01-18T01:32:10.581598Z
790,4,1,1,0,Montreal Canadiens,True,Columbus Blue Jackets,False,"[1, 1, 2]","[0, 0, 1]",125.0,-135.0,1.5,-1.5,-198.0,183.0,2.0,-2.0,6.0,-115.0,105.0,5.0,-5.0,0.0,2019-01-19T00:05:12.785381Z
791,1,7,0,1,Los Angeles Kings,True,Colorado Avalanche,False,"[0, 0, 1]","[1, 6, 0]",164.0,-174.0,1.5,-1.5,-158.0,148.0,2.0,-2.0,5.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-19T18:44:01.799149Z
792,3,4,0,1,Buffalo Sabres,True,Vancouver Canucks,False,"[1, 2, 0]","[2, 1, 1]",-113.0,103.0,-1.5,1.5,248.0,-270.0,-7.0,10.0,5.5,-107.0,-103.0,1.0,-1.0,0.0,2019-01-19T03:05:27.979131Z
793,3,2,1,0,New York Rangers,True,Boston Bruins,False,"[1, 1, 1]","[1, 0, 1]",225.0,-245.0,1.5,-1.5,-112.0,102.0,1.0,-1.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-20T00:03:27.575397Z
794,3,6,0,1,San Jose Sharks,True,Tampa Bay Lightning,False,"[1, 1, 1]","[2, 2, 2]",141.0,-151.0,1.5,-1.5,-181.0,169.0,-1.0,1.0,6.5,-130.0,120.0,5.0,5.0,0.0,2019-01-19T03:11:26.654474Z
795,4,1,1,0,Ottawa Senators,True,Carolina Hurricanes,False,"[1, 3, 0]","[0, 1, 0]",0.0001,0.0001,1.0,-1.0,125.0,-145.0,257.0,-267.0,6.0,-150.0,130.0,-44.0,234.0,-0.5,2019-01-19T00:34:40.808108Z
796,1,3,0,1,Toronto Maple Leafs,True,Florida Panthers,False,"[1, 0, 0]","[2, 0, 1]",-123.0,113.0,-1.5,1.5,195.0,-215.0,-5.0,5.0,6.5,-119.0,109.0,4.0,-4.0,0.0,2019-01-18T22:30:27.517814Z
797,2,4,0,1,Winnipeg Jets,True,Dallas Stars,False,"[0, 0, 2]","[1, 2, 1]",-106.0,-104.0,-1.5,1.5,255.0,-280.0,5.0,-5.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2019-01-19T22:27:15.352958Z
798,2,0,1,0,New York Islanders,True,Washington Capitals,False,"[0, 0, 2]","[0, 0, 0]",165.0,-175.0,1.5,-1.5,-160.0,150.0,5.0,-5.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-18T22:35:25.070358Z
799,5,2,1,0,Philadelphia Flyers,True,Montreal Canadiens,False,"[0, 2, 3]","[0, 0, 2]",105.0,-115.0,1.5,-1.5,-228.0,208.0,2.0,-2.0,6.0,-105.0,-105.0,5.0,5.0,0.0,2019-01-19T14:42:59.600118Z
800,2,3,0,1,Ottawa Senators,True,St. Louis Blues,False,"[1, 0, 1]","[1, 1, 1]",187.0,-203.0,1.5,-1.5,-135.0,125.0,5.0,-5.0,6.5,115.0,-125.0,5.0,-5.0,0.0,2019-01-19T23:40:17.148118Z
801,3,2,1,0,Pittsburgh Penguins,True,Arizona Coyotes,False,"[0, 2, 0, 1]","[1, 0, 1, 0]",-155.0,145.0,-1.5,1.5,168.0,-180.0,5.0,-7.0,6.0,-121.0,111.0,-1.0,1.0,0.0,2019-01-19T01:01:57.905394Z
802,4,6,0,1,Detroit Red Wings,True,Calgary Flames,False,"[1, 1, 2]","[0, 2, 4]",225.0,-245.0,1.5,-1.5,-125.0,115.0,-5.0,5.0,6.5,107.0,-117.0,6.0,-6.0,0.0,2019-01-19T01:56:37.410383Z
803,3,2,1,0,Anaheim Ducks,True,New Jersey Devils,False,"[2, 0, 1]","[1, 0, 1]",123.0,-133.0,1.5,-1.5,-220.0,200.0,10.0,-10.0,5.5,115.0,-125.0,2.0,-2.0,0.0,2019-01-19T18:02:22.666959Z
804,2,3,0,1,Detroit Red Wings,True,Vancouver Canucks,False,"[0, 2, 0]","[1, 0, 2]",134.0,-144.0,1.5,-1.5,-215.0,195.0,5.0,-5.0,6.0,-115.0,105.0,20.0,-10.0,0.5,2019-01-20T20:47:29.692798Z
805,3,7,0,1,Pittsburgh Penguins,True,Vegas Golden Knights,False,"[1, 2, 0]","[3, 2, 2]",146.0,-156.0,1.5,-1.5,-175.0,165.0,-5.0,5.0,6.5,-105.0,-105.0,1.0,-1.0,0.0,2019-01-20T03:03:19.039936Z
806,4,2,1,0,Arizona Coyotes,True,Toronto Maple Leafs,False,"[0, 2, 2]","[1, 0, 1]",240.0,-260.0,1.5,-1.5,-108.0,-102.0,7.0,-207.0,6.0,-115.0,105.0,4.0,-4.0,0.0,2019-01-20T23:48:20.789368Z
807,1,2,0,1,Columbus Blue Jackets,True,Minnesota Wild,False,"[0, 1, 0]","[2, 0, 0]",110.0,-120.0,1.5,-1.5,-215.0,195.0,5.0,-5.0,6.0,105.0,-115.0,-5.0,5.0,0.0,2019-01-20T01:51:54.906659Z
808,3,2,1,0,New York Rangers,True,Boston Bruins,False,"[1, 1, 1]","[1, 0, 1]",225.0,-245.0,1.5,-1.5,-112.0,102.0,1.0,-1.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-20T00:03:27.575397Z
809,3,6,0,1,San Jose Sharks,True,Tampa Bay Lightning,False,"[1, 1, 1]","[2, 2, 2]",141.0,-151.0,1.5,-1.5,-181.0,169.0,-1.0,1.0,6.5,-130.0,120.0,5.0,5.0,0.0,2019-01-19T03:11:26.654474Z
810,0,3,0,1,Anaheim Ducks,True,New York Islanders,False,"[0, 0, 0]","[2, 1, 0]",205.0,-225.0,1.5,-1.5,-135.0,125.0,-5.0,5.0,5.5,123.0,-133.0,-2.0,2.0,0.0,2019-01-20T19:47:48.270646Z
811,5,2,1,0,Calgary Flames,True,Edmonton Oilers,False,"[0, 3, 2]","[0, 1, 1]",-123.0,113.0,-1.5,1.5,205.0,-225.0,-15.0,15.0,6.5,107.0,-117.0,-1.0,1.0,0.0,2019-01-20T03:06:13.795497Z
812,2,4,0,1,Winnipeg Jets,True,Dallas Stars,False,"[0, 0, 2]","[1, 2, 1]",-106.0,-104.0,-1.5,1.5,255.0,-280.0,5.0,-5.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2019-01-19T22:27:15.352958Z
813,5,8,0,1,Washington Capitals,True,Chicago Blackhawks,False,"[1, 1, 3]","[3, 1, 4]",-140.0,130.0,-1.5,1.5,175.0,-190.0,5.0,-5.0,6.5,-120.0,110.0,13.0,-13.0,0.0,2019-01-20T17:04:41.933796Z
814,5,2,1,0,Philadelphia Flyers,True,Montreal Canadiens,False,"[0, 2, 3]","[0, 0, 2]",105.0,-115.0,1.5,-1.5,-228.0,208.0,2.0,-2.0,6.0,-105.0,-105.0,5.0,5.0,0.0,2019-01-19T14:42:59.600118Z
815,2,3,0,1,Ottawa Senators,True,St. Louis Blues,False,"[1, 0, 1]","[1, 1, 1]",187.0,-203.0,1.5,-1.5,-135.0,125.0,5.0,-5.0,6.5,115.0,-125.0,5.0,-5.0,0.0,2019-01-19T23:40:17.148118Z
816,4,2,1,0,Florida Panthers,True,Nashville Predators,False,"[2, 1, 1]","[0, 0, 2]",193.0,-213.0,1.5,-1.5,-125.0,115.0,5.0,-5.0,6.0,-111.0,101.0,-1.0,1.0,0.0,2019-01-20T00:33:49.85552Z
817,7,4,1,0,Carolina Hurricanes,True,Edmonton Oilers,False,"[3, 3, 1]","[1, 1, 2]",-120.0,110.0,-1.5,1.5,209.0,-229.0,-1.0,1.0,6.0,100.0,-110.0,210.0,-210.0,0.0,2019-01-21T00:42:41.759085Z
818,4,2,1,0,Arizona Coyotes,True,Toronto Maple Leafs,False,"[0, 2, 2]","[1, 0, 1]",240.0,-260.0,1.5,-1.5,-108.0,-102.0,7.0,-207.0,6.0,-115.0,105.0,4.0,-4.0,0.0,2019-01-20T23:48:20.789368Z
819,4,1,1,0,Nashville Predators,True,Colorado Avalanche,False,"[0, 3, 1]","[0, 1, 0]",-104.0,-106.0,1.5,-1.5,-270.0,248.0,5.0,-2.0,6.0,-116.0,106.0,-3.0,3.0,0.0,2019-01-21T17:39:45.835549Z
820,2,6,0,1,San Jose Sharks,True,Florida Panthers,False,"[0, 2, 0]","[1, 1, 4]",-115.0,105.0,-1.5,1.5,210.0,-230.0,10.0,-10.0,6.5,-110.0,100.0,15.0,-15.0,0.0,2019-01-21T23:58:27.362246Z
821,4,2,1,0,Minnesota Wild,True,Vegas Golden Knights,False,"[0, 2, 2]","[1, 1, 0]",156.0,-166.0,1.5,-1.5,-166.0,156.0,-1.0,1.0,6.0,100.0,-110.0,-8.0,8.0,0.0,2019-01-21T22:15:20.592789Z
822,3,4,0,1,St. Louis Blues,True,Los Angeles Kings,False,"[2, 0, 1]","[1, 2, 1]",-124.0,114.0,-1.5,1.5,215.0,-235.0,-30.0,30.0,5.5,118.0,-128.0,-2.0,2.0,0.0,2019-01-21T18:56:38.029245Z
823,7,6,1,0,San Jose Sharks,True,Washington Capitals,False,"[2, 2, 2, 1]","[3, 2, 1, 0]",122.0,-132.0,1.5,-1.5,-210.0,190.0,-10.0,5.0,6.5,115.0,-125.0,-5.0,5.0,0.0,2019-01-22T23:27:07.712354Z
824,3,2,1,0,Arizona Coyotes,True,Ottawa Senators,False,"[1, 2, 0]","[0, 1, 1]",-104.0,-106.0,1.5,-1.5,-252.0,232.0,3.0,-3.0,6.0,-120.0,110.0,5.0,5.0,0.0,2019-01-22T00:10:49.375841Z
825,2,6,0,1,San Jose Sharks,True,Florida Panthers,False,"[0, 2, 0]","[1, 1, 4]",-115.0,105.0,-1.5,1.5,210.0,-230.0,10.0,-10.0,6.5,-110.0,100.0,15.0,-15.0,0.0,2019-01-21T23:58:27.362246Z
826,7,6,1,0,San Jose Sharks,True,Washington Capitals,False,"[2, 2, 2, 1]","[3, 2, 1, 0]",122.0,-132.0,1.5,-1.5,-210.0,190.0,-10.0,5.0,6.5,115.0,-125.0,-5.0,5.0,0.0,2019-01-22T23:27:07.712354Z
827,2,3,0,1,Carolina Hurricanes,True,Calgary Flames,False,"[1, 0, 1, 0]","[1, 1, 0, 1]",165.0,-175.0,1.5,-1.5,-160.0,150.0,-5.0,5.0,6.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-22T21:23:00.454876Z
828,3,2,1,0,Detroit Red Wings,True,Edmonton Oilers,False,"[0, 2, 1]","[0, 0, 2]",127.0,-137.0,1.5,-1.5,-200.0,185.0,10.0,-5.0,6.0,-105.0,-105.0,3.0,-3.0,0.0,2019-01-22T17:42:19.367394Z
829,3,2,1,0,Arizona Coyotes,True,Ottawa Senators,False,"[1, 2, 0]","[0, 1, 1]",-104.0,-106.0,1.5,-1.5,-252.0,232.0,3.0,-3.0,6.0,-120.0,110.0,5.0,5.0,0.0,2019-01-22T00:10:49.375841Z
830,1,2,0,1,Arizona Coyotes,True,Montreal Canadiens,False,"[0, 1, 0]","[1, 0, 1]",185.0,-200.0,1.5,-1.5,-135.0,125.0,-5.0,5.0,6.0,115.0,-125.0,-2.0,2.0,0.0,2019-01-24T00:30:04.988516Z
831,2,3,0,1,New York Islanders,True,Chicago Blackhawks,False,"[1, 1, 0, 0, 0]","[0, 2, 0, 0, 1]",-134.0,124.0,-1.5,1.5,187.0,-203.0,-1.0,2.0,6.0,105.0,-115.0,5.0,-5.0,0.0,2019-01-23T01:29:20.958544Z
832,3,6,0,1,Washington Capitals,True,Toronto Maple Leafs,False,"[1, 1, 1]","[1, 2, 3]",169.0,-182.0,1.5,-1.5,-155.0,145.0,5.0,-5.0,6.5,-106.0,-104.0,-1.0,1.0,0.0,2019-01-24T00:32:04.81401Z
833,5,1,1,0,St. Louis Blues,True,Anaheim Ducks,False,"[1, 2, 2]","[1, 0, 0]",-125.0,115.0,-1.5,1.5,230.0,-250.0,-5.0,5.0,5.5,125.0,-135.0,-2.0,2.0,0.0,2019-01-23T23:26:58.216832Z
834,5,2,1,0,Carolina Hurricanes,True,Vancouver Canucks,False,"[0, 5, 0]","[0, 2, 0]",110.0,-120.0,1.5,-1.5,-245.0,225.0,5.0,-5.0,5.5,-120.0,110.0,5.0,-5.0,0.0,2019-01-24T03:33:55.109001Z
835,5,2,1,0,Minnesota Wild,True,Colorado Avalanche,False,"[2, 2, 1]","[2, 0, 0]",105.0,-115.0,1.5,-1.5,-245.0,225.0,-5.0,5.0,6.0,-105.0,-105.0,-2.0,2.0,0.0,2019-01-24T01:58:16.914292Z
836,1,2,0,1,Arizona Coyotes,True,Montreal Canadiens,False,"[0, 1, 0]","[1, 0, 1]",185.0,-200.0,1.5,-1.5,-135.0,125.0,-5.0,5.0,6.0,115.0,-125.0,-2.0,2.0,0.0,2019-01-24T00:30:04.988516Z
837,2,1,1,0,Nashville Predators,True,Vegas Golden Knights,False,"[0, 2, 0]","[1, 0, 0]",126.0,-136.0,1.5,-1.5,-214.0,194.0,1.0,-1.0,6.0,105.0,-115.0,2.0,-2.0,0.0,2019-01-24T03:09:07.162974Z
838,3,6,0,1,Washington Capitals,True,Toronto Maple Leafs,False,"[1, 1, 1]","[1, 2, 3]",169.0,-182.0,1.5,-1.5,-155.0,145.0,5.0,-5.0,6.5,-106.0,-104.0,-1.0,1.0,0.0,2019-01-24T00:32:04.81401Z
839,10,5,1,0,Metropolitan,True,Central,False,[10],[5],113.0,-133.0,0.5,-0.5,-126.0,106.0,-126.0001,105.9999,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,-104.9999008178711,115.0000991821289,-9.499899864196777,2019-01-27T03:15:04.196471Z
840,7,4,1,0,Metropolitan,True,Atlantic,False,[7],[4],0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12.5,-105.0,-105.0,5.0,-205.0,0.5,2019-01-27T02:02:30.236157Z
841,10,4,1,0,Central,True,Pacific,False,[10],[4],0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.5,100.0,-110.0,202.0,-2.0,0.0,2019-01-27T00:12:47.53076Z
842,1,3,0,1,Winnipeg Jets,True,Philadelphia Flyers,False,"[0, 1, 0]","[0, 2, 1]",-135.0,125.0,-1.5,1.5,188.0,-205.0,8.0,-10.0,6.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-28T23:38:19.809999Z
843,6,3,1,0,New Jersey Devils,True,Pittsburgh Penguins,False,"[2, 2, 2]","[0, 1, 2]",207.0,-227.0,1.5,-1.5,-125.0,115.0,-5.0,5.0,6.5,100.0,-110.0,205.0,-5.0,0.0,2019-01-28T23:54:28.670501Z
844,5,4,1,0,Buffalo Sabres,True,Columbus Blue Jackets,False,"[3, 1, 1]","[1, 3, 0]",155.0,-165.0,1.5,-1.5,-161.0,151.0,-1.0,1.0,6.0,-107.0,-103.0,-1.0,1.0,0.0,2019-01-30T00:05:14.297988Z
845,1,0,1,0,Philadelphia Flyers,True,New York Rangers,False,"[1, 0, 0]","[0, 0, 0]",-106.0,-104.0,1.5,-1.5,-255.0,235.0,-5.0,5.0,6.5,-105.0,-105.0,-205.0,5.0,0.0,2019-01-29T13:26:47.862079Z
846,4,3,1,0,Winnipeg Jets,True,Boston Bruins,False,"[1, 0, 2, 0, 1]","[2, 0, 1, 0, 0]",145.0,-155.0,1.5,-1.5,-177.0,166.0,3.0,-2.0,6.0,-102.0,-108.0,2.0,-2.0,0.0,2019-01-29T23:49:56.041911Z
847,2,4,0,1,Tampa Bay Lightning,True,Pittsburgh Penguins,False,"[0, 0, 2]","[3, 1, 0]",-107.0,-103.0,-1.5,1.5,215.0,-235.0,5.0,-5.0,6.5,-140.0,130.0,5.0,-5.0,0.0,2019-01-31T01:08:01.94337Z
848,1,1,0,1,Buffalo Sabres,True,Dallas Stars,False,"[0, 0, 0]","[1, 0, 0]",160.0,-170.0,1.5,-1.5,-170.0,160.0,-10.0,10.0,5.5,-102.0,-108.0,1.0,-1.0,0.0,2019-01-31T01:06:55.63467Z
849,3,2,1,0,Philadelphia Flyers,True,Boston Bruins,False,"[1, 0, 1, 1]","[1, 1, 0, 0]",187.0,-202.0,1.5,-1.5,-136.0,126.0,-1.0,1.0,6.0,105.0,-115.0,2.0,-2.0,0.0,2019-02-01T00:05:33.696684Z
850,3,4,0,1,Columbus Blue Jackets,True,Winnipeg Jets,False,"[2, 1, 0]","[1, 1, 2]",125.0,-135.0,1.5,-1.5,-215.0,195.0,-5.0,5.0,6.5,-108.0,-102.0,2.0,-202.0,0.0,2019-01-31T23:54:58.887111Z
851,4,3,1,0,New York Rangers,True,New Jersey Devils,False,"[1, 1, 2]","[2, 0, 1]",118.0,-128.0,1.5,-1.5,-210.0,190.0,-5.0,2.0,6.0,-109.0,-101.0,1.0,-201.0,0.0,2019-01-31T20:04:54.66978Z
852,1,3,0,1,Minnesota Wild,True,Dallas Stars,False,"[0, 1, 0]","[0, 1, 2]",110.0,-120.0,1.5,-1.5,-250.0,230.0,-10.0,10.0,5.5,115.0,-125.0,-5.0,5.0,0.0,2019-02-01T23:52:13.109996Z
853,4,1,1,0,Nashville Predators,True,Florida Panthers,False,"[0, 0, 4]","[0, 1, 0]",-115.0,105.0,-1.5,1.5,215.0,-235.0,5.0,-5.0,6.5,110.0,-120.0,220.0,-220.0,0.5,2019-02-01T21:32:07.626909Z
854,1,0,1,0,Tampa Bay Lightning,True,New York Islanders,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0]",-141.0,131.0,-1.5,1.5,185.0,-200.0,10.0,10.0,6.5,100.0,-110.0,-2.0,2.0,0.0,2019-02-01T15:00:27.390626Z
855,2,5,0,1,Vegas Golden Knights,True,Carolina Hurricanes,False,"[1, 1, 0]","[1, 2, 2]",103.0,-113.0,1.5,-1.5,-254.0,234.0,1.0,-1.0,6.0,-112.0,102.0,-2.0,2.0,0.0,2019-02-01T17:43:30.336942Z
856,3,4,0,1,Calgary Flames,True,Washington Capitals,False,"[1, 1, 1]","[2, 1, 1]",-110.0,100.0,-1.5,1.5,225.0,-245.0,5.0,-5.0,6.5,-105.0,-105.0,-3.0,3.0,0.0,2019-02-01T23:34:02.763525Z
857,3,5,0,1,Ottawa Senators,True,Pittsburgh Penguins,False,"[0, 1, 2]","[2, 1, 2]",217.0,-237.0,1.5,-1.5,-115.0,105.0,-5.0,5.0,6.5,-132.0,122.0,-2.0,2.0,0.0,2019-02-01T13:01:12.975858Z
858,2,3,0,1,Toronto Maple Leafs,True,Detroit Red Wings,False,"[0, 1, 1, 0]","[0, 1, 1, 1]",-180.0,168.0,-1.5,1.5,150.0,-160.0,5.0,5.0,6.5,-110.0,100.0,5.0,205.0,0.0,2019-02-02T01:11:01.407266Z
859,4,5,0,1,Edmonton Oilers,True,Philadelphia Flyers,False,"[2, 1, 1, 0]","[1, 1, 2, 1]",137.0,-147.0,1.5,-1.5,-175.0,165.0,-5.0,5.0,6.0,-115.0,105.0,10.0,-10.0,0.0,2019-02-02T18:04:55.96229Z
860,3,2,1,0,New Jersey Devils,True,Montreal Canadiens,False,"[1, 0, 1, 1]","[1, 1, 0, 0]",148.0,-158.0,1.5,-1.5,-170.0,160.0,15.0,-10.0,6.0,-111.0,101.0,4.0,206.0,0.0,2019-02-02T03:57:07.992644Z
861,7,3,1,0,Chicago Blackhawks,True,Buffalo Sabres,False,"[1, 3, 3]","[0, 1, 2]",143.0,-153.0,1.5,-1.5,-168.0,158.0,2.0,-2.0,6.0,-132.0,122.0,-2.0,2.0,0.0,2019-02-01T13:04:25.718287Z
